,Unnamed: 0,section-id,file-id,url,heading,Codes with >= 2 votes,abstracted_heading
5329,407,5330,465,https://github.com/heartcombo/devise,### Configuring Models,3,### Configuring Models
5330,408,5331,465,https://github.com/heartcombo/devise,### Strong Parameters,34,### Strong Parameters
5331,409,5332,465,https://github.com/heartcombo/devise,### Configuring views,3,### Configuring views
5332,410,5333,465,https://github.com/heartcombo/devise,### Configuring controllers,3,### Configuring controllers
5333,411,5334,465,https://github.com/heartcombo/devise,### Configuring routes,3,### Configuring routes
5334,412,5335,465,https://github.com/heartcombo/devise,### I18n,3,### I @abstr_number n
5335,413,5336,465,https://github.com/heartcombo/devise,### Test helpers,3,### Test helpers
5336,414,5337,465,https://github.com/heartcombo/devise,### Controller tests,3,### Controller tests
5337,415,5338,465,https://github.com/heartcombo/devise,### Integration tests,36,### Integration tests
5338,416,5339,465,https://github.com/heartcombo/devise,### OmniAuth,36,### OmniAuth
5339,417,5340,465,https://github.com/heartcombo/devise,### Configuring multiple models,3,### Configuring multiple models
5340,418,5341,465,https://github.com/heartcombo/devise,# Create a migration with the required fields,8,# Create a migration with the required fields
5341,419,5342,465,https://github.com/heartcombo/devise,# Inside your Admin model,8,# Inside your Admin model
5342,420,5343,465,https://github.com/heartcombo/devise,# Inside your routes,8,# Inside your routes
5343,421,5344,465,https://github.com/heartcombo/devise,# Inside your protected controller,8,# Inside your protected controller
5344,422,5345,465,https://github.com/heartcombo/devise,# Inside your controllers and views,8,# Inside your controllers and views
5345,423,5346,465,https://github.com/heartcombo/devise,### ActiveJob Integration,3,### ActiveJob Integration
5346,424,5347,465,https://github.com/heartcombo/devise,### Password reset tokens and Rails logs,3,### Password reset tokens and Rails logs
5347,425,5348,465,https://github.com/heartcombo/devise,### Other ORMs,3,### Other ORMs
5348,426,5349,465,https://github.com/heartcombo/devise,### Rails API Mode,3,### Rails API Mode
5349,427,5350,465,https://github.com/heartcombo/devise,#### Supported Authentication Strategies,36,#### Supported Authentication Strategies
5350,428,5351,465,https://github.com/heartcombo/devise,#### Testing,3,#### Testing
5351,429,5352,465,https://github.com/heartcombo/devise,## Additional information,6,## Additional information
5352,430,5353,465,https://github.com/heartcombo/devise,### Warden,16,### Warden
5353,431,5354,465,https://github.com/heartcombo/devise,### Contributors,5,### Contributors
5354,432,5355,465,https://github.com/heartcombo/devise,## License,5,## License
5355,433,5356,466,https://github.com/kotlin-orm/ktorm,# What's Ktorm?,126,# What's Ktorm?
5356,434,5357,466,https://github.com/kotlin-orm/ktorm,# Features,1,# Features
5357,435,5358,466,https://github.com/kotlin-orm/ktorm,# Quick Start,3,# Quick Start
5358,436,5359,466,https://github.com/kotlin-orm/ktorm,## SQL DSL,36,## SQL DSL
5359,437,5360,466,https://github.com/kotlin-orm/ktorm,## Entities and Column Binding,3,## Entities and Column Binding
5360,438,5361,466,https://github.com/kotlin-orm/ktorm,## Entity Sequence APIs,3,## Entity Sequence APIs
5361,439,5362,466,https://github.com/kotlin-orm/ktorm,### Intermediate Operations,3,### Intermediate Operations
5362,440,5363,466,https://github.com/kotlin-orm/ktorm,### Terminal Operations,3,### Terminal Operations
5363,441,5364,466,https://github.com/kotlin-orm/ktorm,### Sequence Aggregation,3,### Sequence Aggregation
5364,442,5365,467,https://github.com/Rudrabha/Wav2Lip,# **Wav2Lip**: *Accurately Lip-syncing Videos In The Wild*,156,# **Wav @abstr_number Lip** : _Accurately Lip-syncing Videos In The Wild_
5365,443,5366,467,https://github.com/Rudrabha/Wav2Lip,##### Tips for better results:,3,##### Tips for better results:
5366,444,5367,467,https://github.com/Rudrabha/Wav2Lip,##### LRS2 dataset folder structure,3,##### LRS @abstr_number dataset folder structure
5367,445,5368,467,https://github.com/Rudrabha/Wav2Lip,##### Preprocess the dataset for fast training,3,##### Preprocess the dataset for fast training
5368,446,5369,467,https://github.com/Rudrabha/Wav2Lip,##### Preprocessed LRS2 folder structure,3,##### Preprocessed LRS @abstr_number folder structure
5369,447,5370,467,https://github.com/Rudrabha/Wav2Lip,##### Training the expert discriminator,3,##### Training the expert discriminator
5370,448,5371,467,https://github.com/Rudrabha/Wav2Lip,##### Training the Wav2Lip models,3,##### Training the Wav @abstr_number Lip models
5371,449,5372,468,https://github.com/yargs/yargs,## Description,1,## Description
5372,450,5373,468,https://github.com/yargs/yargs,## Installation,3,## Installation
5373,451,5374,468,https://github.com/yargs/yargs,## Usage,3,## Usage
5374,452,5375,468,https://github.com/yargs/yargs,### Simple Example,3,### Simple Example
5375,453,5376,468,https://github.com/yargs/yargs,#!/usr/bin/env node,8,# !/usr/bin/env node
5376,454,5377,468,https://github.com/yargs/yargs,### Complex Example,3,### Complex Example
5377,455,5378,468,https://github.com/yargs/yargs,#!/usr/bin/env node,8,# !/usr/bin/env node
5378,456,5379,468,https://github.com/yargs/yargs,## Supported Platforms,3,## Supported Platforms
5379,457,5380,468,https://github.com/yargs/yargs,### TypeScript,36,### TypeScript
5380,458,5381,468,https://github.com/yargs/yargs,### Deno,3,### Deno
5381,459,5382,468,https://github.com/yargs/yargs,### ESM,3,### ESM
5382,460,5383,468,https://github.com/yargs/yargs,### Usage in Browser,6,### Usage in Browser
5383,461,5384,468,https://github.com/yargs/yargs,## Community,5,## Community
5384,462,5385,468,https://github.com/yargs/yargs,## Documentation,6,## Documentation
5385,463,5386,468,https://github.com/yargs/yargs,### Table of Contents,8,### Table of Contents
5386,464,5387,468,https://github.com/yargs/yargs,## Supported Node.js Versions,4,## Supported Node.js Versions
5387,465,5388,469,https://github.com/tighten/ziggy,# Ziggy â€“ Use your Laravel routes in JavaScript,12,# Ziggy â€“ Use your Laravel routes in JavaScript
5388,466,5389,469,https://github.com/tighten/ziggy,## Installation,3,## Installation
5389,467,5390,469,https://github.com/tighten/ziggy,## Usage,3,## Usage
5390,468,5391,469,https://github.com/tighten/ziggy,#### The `route()` helper,3,#### The `route()` helper
5391,469,5392,469,https://github.com/tighten/ziggy,#### The `Router` class,3,#### The `Router` class
5392,470,5393,469,https://github.com/tighten/ziggy,#### Route-model binding,3,#### Route-model binding
5393,471,5394,469,https://github.com/tighten/ziggy,#### TypeScript support,3,#### TypeScript support
5394,472,5395,469,https://github.com/tighten/ziggy,## Advanced Setup,3,## Advanced Setup
5395,473,5396,469,https://github.com/tighten/ziggy,#### JavaScript frameworks,3,#### JavaScript frameworks
5396,474,5397,469,https://github.com/tighten/ziggy,#### Vue,3,#### Vue
5397,475,5398,469,https://github.com/tighten/ziggy,#### React,3,#### React
5398,476,5399,469,https://github.com/tighten/ziggy,#### SPAs or separate repos,3,#### SPAs or separate repos
5399,477,5400,469,https://github.com/tighten/ziggy,## Filtering Routes,3,## Filtering Routes
5400,478,5401,469,https://github.com/tighten/ziggy,#### Basic filtering,3,#### Basic filtering
5401,479,5402,469,https://github.com/tighten/ziggy,#### Filtering using groups,3,#### Filtering using groups
5402,480,5403,469,https://github.com/tighten/ziggy,## Other,3,## Other
5403,481,5404,469,https://github.com/tighten/ziggy,#### TLS/SSL termination and trusted proxies,3,#### TLS/SSL termination and trusted proxies
5404,482,5405,469,https://github.com/tighten/ziggy,#### Using `@routes` with a Content Security Policy,3,#### Using `@routes` with a Content Security Policy
5405,483,5406,469,https://github.com/tighten/ziggy,#### Disabling the `route()` helper,3,#### Disabling the `route()` helper
5406,484,5407,469,https://github.com/tighten/ziggy,#### Retrieving Ziggy's routes and config from an API endpoint,3,#### Retrieving Ziggy's routes and config from an API endpoint
5407,485,5408,469,https://github.com/tighten/ziggy,#### Re-generating the routes file when your app routes change,3,#### Re-generating the routes file when your app routes change
5408,486,5409,469,https://github.com/tighten/ziggy,## Contributing,7,## Contributing
5409,487,5410,469,https://github.com/tighten/ziggy,## Credits,5,## Credits
5410,488,5411,469,https://github.com/tighten/ziggy,## Security,6,## Security
5411,489,5412,469,https://github.com/tighten/ziggy,## License,5,## License
5412,490,5413,470,https://github.com/MaybeShewill-CV/lanenet-lane-detection,# LaneNet-Lane-Detection,136,# LaneNet-Lane-Detection
5413,491,5414,470,https://github.com/MaybeShewill-CV/lanenet-lane-detection,## Installation,3,## Installation
5414,492,5415,470,https://github.com/MaybeShewill-CV/lanenet-lane-detection,## Test model,3,## Test model
5415,493,5416,470,https://github.com/MaybeShewill-CV/lanenet-lane-detection,## Train your own model,3,## Train your own model
5416,494,5417,470,https://github.com/MaybeShewill-CV/lanenet-lane-detection,#### Data Preparation,3,#### Data Preparation
5417,495,5418,470,https://github.com/MaybeShewill-CV/lanenet-lane-detection,#### Train model,3,#### Train model
5418,496,5419,470,https://github.com/MaybeShewill-CV/lanenet-lane-detection,## Experiment,3,## Experiment
5419,497,5420,470,https://github.com/MaybeShewill-CV/lanenet-lane-detection,## Recently updates 2018.11.10,4,## Recently updates @abstr_number . @abstr_number . @abstr_number
5420,498,5421,470,https://github.com/MaybeShewill-CV/lanenet-lane-detection,## Recently updates 2018.12.13,4,## Recently updates @abstr_number . @abstr_number . @abstr_number
5421,499,5422,470,https://github.com/MaybeShewill-CV/lanenet-lane-detection,## Recently updates 2020.06.12,46,## Recently updates @abstr_number . @abstr_number . @abstr_number
5422,500,5423,470,https://github.com/MaybeShewill-CV/lanenet-lane-detection,## MNN Project,3,## MNN Project
5423,501,5424,470,https://github.com/MaybeShewill-CV/lanenet-lane-detection,#### Freeze your tensorflow ckpt model weights file,3,#### Freeze your tensorflow ckpt model weights file
5424,502,5425,470,https://github.com/MaybeShewill-CV/lanenet-lane-detection,#### Convert pb model into mnn model,3,#### Convert pb model into mnn model
5425,503,5426,470,https://github.com/MaybeShewill-CV/lanenet-lane-detection,#### Add lanenet source code into MNN project,3,#### Add lanenet source code into MNN project
5426,504,5427,470,https://github.com/MaybeShewill-CV/lanenet-lane-detection,## TODO,4,## TODO
5427,505,5428,470,https://github.com/MaybeShewill-CV/lanenet-lane-detection,## Acknowledgement,5,## Acknowledgement
5428,506,5429,470,https://github.com/MaybeShewill-CV/lanenet-lane-detection,## Contact,5,## Contact
5429,507,5430,471,https://github.com/dilshod/xlsx2csv,# xlsx2csv,1,# xlsx @abstr_number csv
5430,508,5431,471,https://github.com/dilshod/xlsx2csv,## Supported python versions:,3,## Supported python versions:
5431,509,5432,471,https://github.com/dilshod/xlsx2csv,## Installation:,3,## Installation:
5432,510,5433,471,https://github.com/dilshod/xlsx2csv,## Meta,5,## Meta
5433,511,5434,472,https://github.com/pytorch/audio,### Binary Distributions (stable and nightly),-,### Binary Distributions (stable and nightly)
5434,512,5435,472,https://github.com/pytorch/audio,### From Source,-,### From Source
5435,513,5436,472,https://github.com/pytorch/audio,# Linux,-,# Linux
5436,514,5437,472,https://github.com/pytorch/audio,# OSX,-,# OSX
5437,515,5438,472,https://github.com/pytorch/audio,# Windows,-,# Windows
5438,516,5439,472,https://github.com/pytorch/audio,"# We need to use the MSVC x64 toolset for compilation, with Visual Studio's vcvarsall.bat or directly with vcvars64.bat.",-,"# We need to use the MSVC x @abstr_number toolset for compilation, with Visual Studio's vcvarsall.bat or directly with vcvars @abstr_number .bat."
5439,517,5440,472,https://github.com/pytorch/audio,"# These batch files are under Visual Studio's installation folder, under 'VC\Auxiliary\Build\'.",-,"# These batch files are under Visual Studio's installation folder, under 'VC\Auxiliary\Build\'."
5440,518,5441,472,https://github.com/pytorch/audio,# More information available at:,-,# More information available at:
5441,519,5442,472,https://github.com/pytorch/audio,#   https://docs.microsoft.com/en-us/cpp/build/how-to-enable-a-64-bit-visual-cpp-toolset-on-the-command-line?view=msvc-160#use-vcvarsallbat-to-set-a-64-bit-hosted-build-architecture,-,# https://docs.microsoft.com/en-us/cpp/build/how-to-enable-a- @abstr_number -bit-visual-cpp-toolset-on-the-command-line?view=msvc- @abstr_number #use-vcvarsallbat-to-set-a- @abstr_number -bit-hosted-build-architecture
5442,520,5443,472,https://github.com/pytorch/audio,# or,-,# or
5443,521,5444,474,https://github.com/topjohnwu/MagiskManager,# Magisk Manager,146,# Magisk Manager
5444,522,5445,474,https://github.com/topjohnwu/MagiskManager,# Translations,3,# Translations
5445,523,5446,475,https://github.com/xyproto/algernon,##### OS X,3,##### OS X
5446,524,5447,475,https://github.com/xyproto/algernon,##### Arch Linux,3,##### Arch Linux
5447,525,5448,475,https://github.com/xyproto/algernon,##### Any system where go is available,3,##### Any system where go is available
5448,526,5449,475,https://github.com/xyproto/algernon,"##### Run Algernon in ""dev"" mode",3,"##### Run Algernon in ""dev"" mode"
